"class_name","method_name","method_qualified","dependency_kind","type_name","type_qualified","file_path","line_number"
"firebase::firestore::jni::Local<LoadBundleTaskInternal>","CastTo","firebase::firestore::jni::Local<LoadBundleTaskInternal>::CastTo","return","Local<U>","Local<U>","firestore/src/jni/ownership.h",127
"firebase::firestore::(unnamed namespace)::JavaFirestoreMap","operator=","firebase::firestore::(unnamed namespace)::JavaFirestoreMap::operator=","return","JavaFirestoreMap &","JavaFirestoreMap &","firestore/src/android/firestore_android.cc",191
"firebase::firestore::(unnamed namespace)::JavaFirestoreMap","Get","firebase::firestore::(unnamed namespace)::JavaFirestoreMap::Get","return","FirestoreInternal *","FirestoreInternal *","firestore/src/android/firestore_android.cc",193
"firebase::firestore::jni::Global<HashMap>","operator=","firebase::firestore::jni::Global<HashMap>::operator=","return","Global<HashMap> &","Global<HashMap> &","firestore/src/jni/ownership.h",245
"firebase::firestore::jni::Global<HashMap>","get","firebase::firestore::jni::Global<HashMap>::get","return","error","error","firestore/src/jni/ownership.h",260
"firebase::firestore::jni::ResultTypeMap<void, false>","operator=","firebase::firestore::jni::ResultTypeMap<void, false>::operator=","return","ResultTypeMap<void, false> &","ResultTypeMap<void, false> &","firestore/src/jni/call_traits.h",145
"firebase::firestore::Promise<Query, QueryInternal, AsyncFn>","GetFuture","firebase::firestore::Promise<Query, QueryInternal, AsyncFn>::GetFuture","return","Future<Query>","Future<Query>","firestore/src/android/promise_android.h",84
"firebase::firestore::Promise<LoadBundleTaskProgress, LoadBundleTaskProgressInternal, AsyncFn>","GetFuture","firebase::firestore::Promise<LoadBundleTaskProgress, LoadBundleTaskProgressInternal, AsyncFn>::GetFuture","return","Future<LoadBundleTaskProgress>","Future<LoadBundleTaskProgress>","firestore/src/android/promise_android.h",84
"firebase::firestore::Promise<PublicType, InternalType, FnEnumType>::CompleterBase<QuerySnapshot>","Alloc","firebase::firestore::Promise<PublicType, InternalType, FnEnumType>::CompleterBase<QuerySnapshot>::Alloc","return","SafeFutureHandle<QuerySnapshot>","SafeFutureHandle<QuerySnapshot>","firestore/src/android/promise_android.h",114
"firebase::firestore::Promise<QuerySnapshot, QuerySnapshotInternal, AsyncFn>","GetFuture","firebase::firestore::Promise<QuerySnapshot, QuerySnapshotInternal, AsyncFn>::GetFuture","return","Future<QuerySnapshot>","Future<QuerySnapshot>","firestore/src/android/promise_android.h",84
"firebase::firestore::PromiseFactory<AsyncApis>","Create","firebase::firestore::PromiseFactory<AsyncApis>::Create","return","PromiseFactory<AsyncApis>","PromiseFactory<AsyncApis>","firestore/src/main/promise_factory_main.h",47
"firebase::firestore::PromiseFactory<AsyncApis>","CreatePromise","firebase::firestore::PromiseFactory<AsyncApis>::CreatePromise","return","Promise<T>","Promise<T>","firestore/src/main/promise_factory_main.h",73
"firebase::firestore::PromiseFactory<ApiEnum>","operator=","firebase::firestore::PromiseFactory<ApiEnum>::operator=","return","PromiseFactory<ApiEnum> &","PromiseFactory<ApiEnum> &","firestore/src/main/promise_factory_main.h",69
"firebase::firestore::PromiseFactory<ApiEnum>","operator=","firebase::firestore::PromiseFactory<ApiEnum>::operator=","return","PromiseFactory<ApiEnum> &","PromiseFactory<ApiEnum> &","firestore/src/main/promise_factory_main.h",70
"firebase::firestore::PromiseFactory<ApiEnum>","Create","firebase::firestore::PromiseFactory<ApiEnum>::Create","return","PromiseFactory<ApiEnum>","PromiseFactory<ApiEnum>","firestore/src/main/promise_factory_main.h",47
"firebase::firestore::PromiseFactory<ApiEnum>","CreatePromise","firebase::firestore::PromiseFactory<ApiEnum>::CreatePromise","return","Promise<T>","Promise<T>","firestore/src/main/promise_factory_main.h",73
"firebase::firestore::UserDataConverter","operator=","firebase::firestore::UserDataConverter::operator=","return","UserDataConverter &","UserDataConverter &","firestore/src/main/user_data_converter_main.h",49
"firebase::firestore::UserDataConverter","ParseUpdateData","firebase::firestore::UserDataConverter::ParseUpdateData","return","ParsedUpdateData","ParsedUpdateData","firestore/src/main/user_data_converter_main.h",65
"firebase::firestore::UserDataConverter","ParseUpdateData","firebase::firestore::UserDataConverter::ParseUpdateData","return","ParsedUpdateData","ParsedUpdateData","firestore/src/main/user_data_converter_main.h",66
"firebase::firestore::UserDataConverter","ParseSetData","firebase::firestore::UserDataConverter::ParseSetData","return","ParsedSetData","ParsedSetData","firestore/src/main/user_data_converter_main.h",55
"firebase::firestore::UserDataConverter","ParseSetData","firebase::firestore::UserDataConverter::ParseSetData","return","ParsedSetData","ParsedSetData","firestore/src/main/user_data_converter_main.h",61
"firebase::firestore::(unnamed namespace)::StandardLibraryVendor","operator=","firebase::firestore::(unnamed namespace)::StandardLibraryVendor::operator=","return","StandardLibraryVendor &","StandardLibraryVendor &","firestore/src/common/compiler_info.cc",165
"firebase::firestore::(unnamed namespace)::LanguageVersion","operator=","firebase::firestore::(unnamed namespace)::LanguageVersion::operator=","return","LanguageVersion &","LanguageVersion &","firestore/src/common/compiler_info.cc",128
"firebase::firestore::(unnamed namespace)::CompilerFeatures","operator=","firebase::firestore::(unnamed namespace)::CompilerFeatures::operator=","return","CompilerFeatures &","CompilerFeatures &","firestore/src/common/compiler_info.cc",105
"firebase::firestore::(unnamed namespace)::CompilerVersion","operator=","firebase::firestore::(unnamed namespace)::CompilerVersion::operator=","return","CompilerVersion &","CompilerVersion &","firestore/src/common/compiler_info.cc",66
"firebase::firestore::(unnamed namespace)::CompilerId","operator=","firebase::firestore::(unnamed namespace)::CompilerId::operator=","return","CompilerId &","CompilerId &","firestore/src/common/compiler_info.cc",41
"firebase::firestore::PromiseFactory<<error-type>>","Create","firebase::firestore::PromiseFactory<<error-type>>::Create","return","PromiseFactory<<error-type>>","PromiseFactory<<error-type>>","firestore/src/main/promise_factory_main.h",47
"firebase::firestore::PromiseFactory<<error-type>>","CreatePromise","firebase::firestore::PromiseFactory<<error-type>>::CreatePromise","return","Promise<T>","Promise<T>","firestore/src/main/promise_factory_main.h",73
"firebase::firestore::jni::ArenaRef::ObjectArenaEntry","operator=","firebase::firestore::jni::ArenaRef::ObjectArenaEntry::operator=","return","ObjectArenaEntry &","ObjectArenaEntry &","firestore/src/jni/arena_ref.cc",186
"firebase::firestore::jni::ArenaRef::ObjectArenaEntry","operator=","firebase::firestore::jni::ArenaRef::ObjectArenaEntry::operator=","return","ObjectArenaEntry &","ObjectArenaEntry &","firestore/src/jni/arena_ref.cc",187
"firebase::firestore::jni::ArenaRef::ObjectArenaEntry","GetReferent","firebase::firestore::jni::ArenaRef::ObjectArenaEntry::GetReferent","return","Local<Object>","Local<Object>","firestore/src/jni/arena_ref.cc",201
"firebase::firestore::jni::(unnamed namespace)::ObjectArena","operator=","firebase::firestore::jni::(unnamed namespace)::ObjectArena::operator=","return","ObjectArena &","ObjectArena &","firestore/src/jni/arena_ref.cc",68
"firebase::firestore::jni::(unnamed namespace)::ObjectArena","operator=","firebase::firestore::jni::(unnamed namespace)::ObjectArena::operator=","return","ObjectArena &","ObjectArena &","firestore/src/jni/arena_ref.cc",69
"firebase::firestore::jni::(unnamed namespace)::ObjectArena","GetInstance","firebase::firestore::jni::(unnamed namespace)::ObjectArena::GetInstance","return","ObjectArena &","ObjectArena &","firestore/src/jni/arena_ref.cc",85
"firebase::firestore::jni::(unnamed namespace)::ObjectArena","Get","firebase::firestore::jni::(unnamed namespace)::ObjectArena::Get","return","error","error","firestore/src/jni/arena_ref.cc",102
"firebase::firestore::jni::(unnamed namespace)::MethodLoader","operator=","firebase::firestore::jni::(unnamed namespace)::MethodLoader::operator=","return","MethodLoader &","MethodLoader &","firestore/src/jni/arena_ref.cc",40
"firebase::firestore::jni::(unnamed namespace)::MethodLoader","LoadMethodId","firebase::firestore::jni::(unnamed namespace)::MethodLoader::LoadMethodId","return","error","error","firestore/src/jni/arena_ref.cc",45
"firebase::firestore::jni::CallTraits<<error-type>>","operator=","firebase::firestore::jni::CallTraits<<error-type>>::operator=","return","CallTraits<<error-type>> &","CallTraits<<error-type>> &","firestore/src/jni/call_traits.h",44
"firebase::firestore::jni::CallTraits<<error-type>>","operator=","firebase::firestore::jni::CallTraits<<error-type>>::operator=","return","CallTraits<<error-type>> &","CallTraits<<error-type>> &","firestore/src/jni/call_traits.h",54
"firebase::firestore::jni::CallTraits<<error-type>>","operator=","firebase::firestore::jni::CallTraits<<error-type>>::operator=","return","CallTraits<<error-type>> &","CallTraits<<error-type>> &","firestore/src/jni/call_traits.h",64
"firebase::firestore::jni::CallTraits<<error-type>>","operator=","firebase::firestore::jni::CallTraits<<error-type>>::operator=","return","CallTraits<<error-type>> &","CallTraits<<error-type>> &","firestore/src/jni/call_traits.h",74
"firebase::firestore::jni::CallTraits<<error-type>>","operator=","firebase::firestore::jni::CallTraits<<error-type>>::operator=","return","CallTraits<<error-type>> &","CallTraits<<error-type>> &","firestore/src/jni/call_traits.h",84
"firebase::firestore::jni::CallTraits<<error-type>>","operator=","firebase::firestore::jni::CallTraits<<error-type>>::operator=","return","CallTraits<<error-type>> &","CallTraits<<error-type>> &","firestore/src/jni/call_traits.h",94
"firebase::firestore::jni::CallTraits<<error-type>>","operator=","firebase::firestore::jni::CallTraits<<error-type>>::operator=","return","CallTraits<<error-type>> &","CallTraits<<error-type>> &","firestore/src/jni/call_traits.h",104
"firebase::firestore::jni::CallTraits<<error-type>>","operator=","firebase::firestore::jni::CallTraits<<error-type>>::operator=","return","CallTraits<<error-type>> &","CallTraits<<error-type>> &","firestore/src/jni/call_traits.h",114
"firebase::firestore::jni::CallTraits<void>","operator=","firebase::firestore::jni::CallTraits<void>::operator=","return","CallTraits<void> &","CallTraits<void> &","firestore/src/jni/call_traits.h",124
"firebase::firestore::jni::Global<String>","get","firebase::firestore::jni::Global<String>::get","return","error","error","firestore/src/jni/ownership.h",260
"firebase::firestore::Promise<ResultT>","operator=","firebase::firestore::Promise<ResultT>::operator=","return","Promise<ResultT> &","Promise<ResultT> &","firestore/src/main/promise_main.h",87
"firebase::firestore::Promise<ResultT>","operator=","firebase::firestore::Promise<ResultT>::operator=","return","Promise<ResultT> &","Promise<ResultT> &","firestore/src/main/promise_main.h",100
"firebase::firestore::Promise<ResultT>","future","firebase::firestore::Promise<ResultT>::future","return","Future<ResultT>","Future<ResultT>","firestore/src/main/promise_main.h",159
"firebase::firestore::CompositeFilterInternal","operator=","firebase::firestore::CompositeFilterInternal::operator=","return","CompositeFilterInternal &","CompositeFilterInternal &","firestore/src/main/composite_filter_main.h",33
"firebase::firestore::CompositeFilterInternal","ToCoreFilter","firebase::firestore::CompositeFilterInternal::ToCoreFilter","return","error","error","firestore/src/main/composite_filter_main.cc",47
"firebase::firestore::UnaryFilterInternal","operator=","firebase::firestore::UnaryFilterInternal::operator=","return","UnaryFilterInternal &","UnaryFilterInternal &","firestore/src/main/unary_filter_main.h",32
"firebase::firestore::UnaryFilterInternal","ToCoreFilter","firebase::firestore::UnaryFilterInternal::ToCoreFilter","return","error","error","firestore/src/main/unary_filter_main.cc",52
"firebase::firestore::InternalTypeMap<FieldPath>","operator=","firebase::firestore::InternalTypeMap<FieldPath>::operator=","return","InternalTypeMap<FieldPath> &","InternalTypeMap<FieldPath> &","firestore/src/main/converter_main.h",62
"firebase::firestore::CppAppCheckCredentialsProvider","operator=","firebase::firestore::CppAppCheckCredentialsProvider::operator=","return","CppAppCheckCredentialsProvider &","CppAppCheckCredentialsProvider &","firestore/src/main/app_check_credentials_provider_desktop.h",49
"firebase::firestore::FirebaseCppCredentialsProvider","operator=","firebase::firestore::FirebaseCppCredentialsProvider::operator=","return","FirebaseCppCredentialsProvider &","FirebaseCppCredentialsProvider &","firestore/src/main/credentials_provider_desktop.h",52
